src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv,round_id
172.30.0.200,172.30.0.10,43336,8080,6,2026-05-06 00:23:26,0.019155,405794.8316366485,1096.319498825372,626.4682850430697,469.8512137823023,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00095775,0.003014,0.0,0.0009860606408837,0.019155,0.003319,0.0,0.0017413636363636,0.0010507616521299,0.019065,0.003052,0.00169,0.002383125,0.0003849196141728,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,426360.225140713,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43346,8080,6,2026-05-06 00:23:26,0.016922,459342.867273372,1240.9880628767285,709.1360359295592,531.8520269471694,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0008461,0.002241,0.0,0.0008341367333956,0.016922,0.002814,0.0,0.0015383636363636,0.0009552353610714,0.016807,0.002555,0.000825,0.002100875,0.0005196391626648,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,464995.6153171587,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43358,8080,6,2026-05-06 00:23:27,0.019878,391035.3154240869,1056.444310292786,603.6824630244491,452.7618472683369,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0009939,0.003557,0.0,0.0010940181854064,0.019878,0.003878,0.0,0.0018070909090909,0.0012795920127166,0.019805,0.003755,0.00091,0.002475625,0.0008036432569088,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,428629.1680700573,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43372,8080,6,2026-05-06 00:23:27,0.015405,504576.4362220058,1363.1937682570594,778.9678675754625,584.2259006815968,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007702499999999,0.002478,0.0,0.0007920073784378,0.015405,0.002928,0.0,0.0014004545454545,0.0008608378966434,0.015323,0.002648,0.001442,0.001915375,0.0003207038889302,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,543057.0965264145,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43380,8080,6,2026-05-06 00:23:27,0.028945,268543.7899464501,725.5139056831923,414.57937467610986,310.9345310070824,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00144725,0.007665,0.0,0.0019865844023096,0.028945,0.007709,0.0,0.0026313636363636,0.0021391278287583,0.0288609999999999,0.008169,0.000851,0.0036076249999999,0.002253556297139,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,284252.8478892115,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43382,8080,6,2026-05-06 00:23:27,0.01987,391192.7528938098,1056.8696527428283,603.9255158530448,452.9441368897837,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0009935,0.004656,0.0,0.001373082135198,0.01987,0.004696,0.0,0.0018063636363636,0.0014483828771004,0.019797,0.004702,0.000594,0.002474625,0.0011524914248596,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,362398.906481376,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43394,8080,6,2026-05-06 00:23:27,0.019559,397412.9556725804,1073.6745232373844,613.5282989927911,460.14622424459327,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00097795,0.003437,0.0,0.0012578603052406,0.019559,0.003747,0.0,0.0017780909090909,0.0013221196792578,0.019477,0.003478,0.000623,0.002434625,0.0009380847426405,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,368848.1827140456,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43410,8080,6,2026-05-06 00:23:27,0.016309,476608.0078484272,1287.6325954994174,735.7900545710957,551.8425409283218,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0008154499999999,0.002946,0.0,0.0010347134132212,0.016309,0.00297,0.0,0.0014826363636363,0.0010243332441355,0.016233,0.002984,0.000646,0.002029125,0.000637340654105,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,468901.98968312447,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43416,8080,6,2026-05-06 00:23:27,0.015825,491184.8341232228,1327.0142180094788,758.2938388625593,568.7203791469195,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00079125,0.002415,0.0,0.0007761774845355,0.015825,0.002636,0.0,0.0014386363636363,0.00087740187462,0.015609,0.002551,0.000589,0.001951125,0.0005510756385243,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,494482.4370531551,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43432,8080,6,2026-05-06 00:23:27,0.017255,450478.12228339614,1217.0385395537526,695.4505940307157,521.5879455230369,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0008627499999999,0.002884,0.0,0.0010323004831443,0.017255,0.003024,0.0,0.0015686363636363,0.0010945283976321,0.017179,0.003057,0.000672,0.002147375,0.0007267657699527,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,422818.7919463088,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43438,8080,6,2026-05-06 00:23:27,0.020157,385622.8605447239,1041.821699657687,595.3266855186783,446.49501413900873,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00100785,0.003877,0.0,0.0010343500507565,0.020157,0.004453,0.0,0.0018324545454545,0.0011864816102958,0.02008,0.004117,0.00197,0.00251,0.0006269389922472,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,405751.81737023336,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43442,8080,6,2026-05-06 00:23:27,0.017962,432746.9101436366,1169.1348402182389,668.0770515532791,501.0577886649594,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0008981,0.002625,0.0,0.0010408644916606,0.017962,0.002873,0.0,0.001632909090909,0.0011053883278612,0.017881,0.002861,0.000609,0.0022351249999999,0.0007000059709566,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,415855.17286451865,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43452,8080,6,2026-05-06 00:23:27,0.018046,430732.5723151945,1163.6927851047324,664.9673057741328,498.7254793305996,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0009023,0.003547,0.0,0.0010927330003253,0.018046,0.003567,0.0,0.0016405454545454,0.0012069077967069,0.017967,0.003782,0.000678,0.002245875,0.0008782969938323,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,408985.7308137293,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43464,8080,6,2026-05-06 00:23:27,0.014046,553395.9846219565,1495.08756941478,854.3357539513029,640.7518154634772,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007023,0.002094,0.0,0.000769004167739,0.014046,0.002217,0.0,0.001276909090909,0.0007774975538746,0.013974,0.002226,0.000651,0.00174675,0.0004421726896813,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,555332.5187641822,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43470,8080,6,2026-05-06 00:23:27,0.016453,472436.6376952532,1276.362973317936,729.350270467392,547.012702850544,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00082265,0.002611,0.0,0.0008967773567056,0.016453,0.002741,0.0,0.0014957272727272,0.001000064369829,0.016381,0.002934,0.000814,0.002047625,0.000606135079314,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,453851.64051355206,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43484,8080,6,2026-05-06 00:23:27,0.015436,503563.09924851,1360.4560767038092,777.4034724021767,583.0526043016325,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007718,0.002204,0.0,0.0008125893550865,0.015436,0.002292,0.0,0.0014032727272727,0.0008175421135562,0.015365,0.002396,0.001117,0.0019206249999999,0.0003778471706589,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,528488.3720930233,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43492,8080,6,2026-05-06 00:23:27,0.015649,496709.0548916864,1341.938782030801,766.8221611604575,575.1166208703431,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00078245,0.00223,0.0,0.0007353171067641,0.015649,0.003256,0.0,0.0014226363636363,0.0009868190653653,0.01558,0.00238,0.001558,0.0019475,0.0002271629371178,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,483547.3820199103,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43508,8080,6,2026-05-06 00:23:27,0.015068,515861.42819219537,1393.681975046456,796.3897000265463,597.2922750199098,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007534,0.002421,0.0,0.0008157094090422,0.015068,0.002443,0.0,0.0013698181818181,0.0008293216086528,0.014986,0.002567,0.000729,0.00187325,0.0004976057048507,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,516812.865497076,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43510,8080,6,2026-05-06 00:23:27,0.01887,411923.6883942766,1112.8775834658186,635.9300476947535,476.94753577106513,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0009435,0.00358,0.0,0.0011415060884638,0.01887,0.003618,0.0,0.0017154545454545,0.0011656962307905,0.018646,0.003681,0.000716,0.00233075,0.000818357768644,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,403053.1449927155,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43526,8080,6,2026-05-06 00:23:27,0.015098,514836.40217247314,1390.91270366936,794.8072592396344,596.1054444297258,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007549,0.002283,0.0,0.0008649187765333,0.015098,0.002318,0.0,0.0013725454545454,0.0008519129664932,0.01503,0.002321,0.001049,0.0018787499999999,0.0003508353424328,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,535921.8394676999,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43536,8080,6,2026-05-06 00:23:27,0.015548,499935.68304605095,1350.6560329302804,771.8034473887317,578.8525855415488,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007773999999999,0.002706,0.0,0.0009716066796806,0.015548,0.002738,0.0,0.0014134545454545,0.0009542596715051,0.015484,0.002747,0.000686,0.0019355,0.0005732375162181,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,489989.2191590944,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43544,8080,6,2026-05-06 00:23:27,0.016001,485782.13861633645,1312.4179738766327,749.9531279295044,562.4648459471283,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0008000499999999,0.002774,0.0,0.000901537158136,0.016001,0.003006,0.0,0.0014546363636363,0.0009770294750115,0.015937,0.003118,0.000618,0.001992125,0.0007369983781359,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,478061.6078136739,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43560,8080,6,2026-05-06 00:23:27,0.014553,534116.6769738198,1443.001443001443,824.5722531436817,618.4291898577613,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00072765,0.002414,0.0,0.0007884642208115,0.014553,0.002507,0.0,0.001323,0.0008192457728689,0.014446,0.002563,0.00084,0.00180575,0.0005165314003039,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,560764.9599012955,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43570,8080,6,2026-05-06 00:23:27,0.017256,450452.016689847,1216.9680111265643,695.4102920723227,521.5577190542419,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0008628,0.00305,0.0,0.0010383733240024,0.017256,0.003102,0.0,0.0015687272727272,0.000985843071682,0.017162,0.003116,0.001555,0.00214525,0.0004540902305709,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,463100.4366812227,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43584,8080,6,2026-05-06 00:23:27,0.015764,493085.5112915504,1332.1492007104796,761.2281146917026,570.9210860187769,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007881999999999,0.002571,0.0,0.0008351334983103,0.015764,0.002801,0.0,0.0014330909090909,0.0009229841380046,0.015684,0.002947,0.000689,0.0019605,0.000598747233814,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,489499.1922455574,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43600,8080,6,2026-05-06 00:23:27,0.014137,549833.769540921,1485.463676876282,848.836386786447,636.6272900898351,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00070685,0.002128,0.0,0.0007643149399952,0.014137,0.002202,0.0,0.0012851818181818,0.0007806777729152,0.014082,0.002217,0.001329,0.00176025,0.0003523796780462,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,594950.9116409536,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43616,8080,6,2026-05-06 00:23:27,0.012993,598245.20895867,1616.254906488109,923.5742322789196,692.6806742091896,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00064965,0.002377,0.0,0.0007928230745254,0.012993,0.002482,0.0,0.0011811818181818,0.0009035507550448,0.0129509999999999,0.002541,0.000308,0.001618875,0.0006781897664923,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,557326.7933782955,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43632,8080,6,2026-05-06 00:23:27,0.014202,547317.2792564428,1478.6649767638362,844.9514152936207,633.7135614702155,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007101,0.002623,0.0,0.0009042460339973,0.014202,0.002706,0.0,0.0012910909090909,0.0009512560552472,0.014161,0.002733,0.000748,0.001770125,0.000705847263489,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,590204.9902606437,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43646,8080,6,2026-05-06 00:23:27,0.014468,537254.6309095935,1451.479126347802,829.4166436273155,622.0624827204866,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007234,0.002551,0.0,0.0008302923220167,0.014468,0.002633,0.0,0.0013152727272727,0.0008809950047231,0.014433,0.002782,0.000983,0.001804125,0.0005160868234851,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,546743.4267056196,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43656,8080,6,2026-05-06 00:23:27,0.014602,532324.3391316258,1438.1591562799615,821.8052321599781,616.3539241199835,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0007300999999999,0.002638,0.0,0.0009512187918665,0.014602,0.002678,0.0,0.0013274545454545,0.0010178788429095,0.01457,0.002675,0.000815,0.00182125,0.0007036260992174,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,565650.2800248911,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43662,8080,6,2026-05-06 00:23:27,0.011083,701344.4013353784,1894.793828385816,1082.7393305061803,812.0544978796354,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00055415,0.001654,0.0,0.0006545157198264,0.011083,0.001662,0.0,0.0010075454545454,0.000658930864581,0.011044,0.001667,0.000378,0.0013805,0.0003904548629483,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,711347.1212968138,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43672,8080,6,2026-05-06 00:23:27,0.011018,705481.9386458523,1905.972045743329,1089.1268832819023,816.8451624614268,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0005508999999999,0.001547,0.0,0.0006280428249729,0.011018,0.001637,0.0,0.0010016363636363,0.0006298603413351,0.010983,0.001637,0.000402,0.001372875,0.0003750688061876,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,701775.6700121319,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43674,8080,6,2026-05-06 00:23:27,0.010019,775825.9307316099,2096.0175666234154,1197.7243237848088,898.2932428386066,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0005009499999999,0.001388,0.0,0.000585382138009,0.010019,0.001462,0.0,0.0009108181818181,0.0005952783639428,0.009981,0.00147,0.000365,0.001247625,0.0003404625300602,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,765059.516652639,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43680,8080,6,2026-05-06 00:23:27,0.010789,720456.0200203911,1946.4269163036429,1112.24395217351,834.1829641301325,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.00053945,0.002216,0.0,0.0006614515458444,0.010789,0.002287,0.0,0.0009808181818181,0.0006852207100545,0.010748,0.002281,0.000498,0.0013435,0.0004578588756374,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,708101.4912085466,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
172.30.0.200,172.30.0.10,43686,8080,6,2026-05-06 00:23:27,0.011842,656392.5012666779,1773.3490964364128,1013.3423408208072,760.0067556156055,12,9,7171,602,975,66,597.5833333333334,446.5725880401628,74,66,66.88888888888889,2.514157444218836,975,66,370.1428571428572,427.7069853370675,182933.26530612248,240,180,20,7,0.0005921,0.001988,0.0,0.0007399171507675,0.011842,0.001994,0.0,0.0010765454545454,0.0007654600949917,0.011813,0.002051,0.000335,0.001476625,0.0005205974782641,7,0,0,0,2,3,0,7,19,0,0,0.75,370.1428571428572,64240,65160,0,0,0,0,0,0,0,0,6363.0,7.0,0,0,615972.894482091,0,597.5833333333334,66.88888888888889,0,12,9,7171,602,1,dos_flood,flood_03,train,flood_03.csv,03
